combo;rang;type_main
[39 43 48 49 50];23973;3
[13 17 22 23 24];23973;3
[ 0  4  9 10 11];23973;3
[26 30 35 36 37];23973;3
[28 29 35 36 37];23980;3
[41 42 48 49 50];23980;3
[15 16 22 23 24];23980;3
[ 2  3  9 10 11];23980;3
[ 1  3  9 10 11];23981;3
[14 16 22 23 24];23981;3
[27 29 35 36 37];23981;3
[40 42 48 49 50];23981;3
[ 0  3  9 10 11];23982;3
[39 42 48 49 50];23982;3
[13 16 22 23 24];23982;3
[26 29 35 36 37];23982;3
[ 1  2  9 10 11];23990;3
[14 15 22 23 24];23990;3
[27 28 35 36 37];23990;3
[40 41 48 49 50];23990;3
[26 28 35 36 37];23991;3
[ 0  2  9 10 11];23991;3
[39 41 48 49 50];23991;3
[13 15 22 23 24];23991;3
[ 0  1  9 10 11];24000;3
[39 40 48 49 50];24000;3
[13 14 22 23 24];24000;3
[26 27 35 36 37];24000;3
[45 46 47 49 50];24040;3
[32 33 34 36 37];24040;3
[ 6  7  8 10 11];24040;3
[19 20 21 23 24];24040;3
[31 33 34 36 37];24041;3
[44 46 47 49 50];24041;3
[18 20 21 23 24];24041;3
[ 5  7  8 10 11];24041;3
[17 20 21 23 24];24042;3
[ 4  7  8 10 11];24042;3
[30 33 34 36 37];24042;3
[43 46 47 49 50];24042;3
[ 3  7  8 10 11];24043;3
[42 46 47 49 50];24043;3
[29 33 34 36 37];24043;3
[16 20 21 23 24];24043;3
[ 2  7  8 10 11];24044;3
[41 46 47 49 50];24044;3
[15 20 21 23 24];24044;3
[28 33 34 36 37];24044;3
[40 46 47 49 50];24045;3
[ 1  7  8 10 11];24045;3
[14 20 21 23 24];24045;3
[27 33 34 36 37];24045;3
[39 46 47 49 50];24046;3
[13 20 21 23 24];24046;3
[ 0  7  8 10 11];24046;3
[26 33 34 36 37];24046;3
[ 5  6  8 10 11];24050;3
[44 45 47 49 50];24050;3
[31 32 34 36 37];24050;3
[18 19 21 23 24];24050;3
[ 4  6  8 10 11];24051;3
[43 45 47 49 50];24051;3
[17 19 21 23 24];24051;3
[30 32 34 36 37];24051;3
[16 19 21 23 24];24052;3
[42 45 47 49 50];24052;3
[29 32 34 36 37];24052;3
[ 3  6  8 10 11];24052;3
[ 2  6  8 10 11];24053;3
[15 19 21 23 24];24053;3
[41 45 47 49 50];24053;3
[28 32 34 36 37];24053;3
[27 32 34 36 37];24054;3
[14 19 21 23 24];24054;3
[ 1  6  8 10 11];24054;3
[40 45 47 49 50];24054;3
[ 0  6  8 10 11];24055;3
[39 45 47 49 50];24055;3
[13 19 21 23 24];24055;3
[26 32 34 36 37];24055;3
[30 31 34 36 37];24060;3
[17 18 21 23 24];24060;3
[ 4  5  8 10 11];24060;3
[43 44 47 49 50];24060;3
[ 3  5  8 10 11];24061;3
[29 31 34 36 37];24061;3
[42 44 47 49 50];24061;3
[16 18 21 23 24];24061;3
[41 44 47 49 50];24062;3
[ 2  5  8 10 11];24062;3
[28 31 34 36 37];24062;3
[15 18 21 23 24];24062;3
[27 31 34 36 37];24063;3
[14 18 21 23 24];24063;3
[40 44 47 49 50];24063;3
[ 1  5  8 10 11];24063;3
[26 31 34 36 37];24064;3
[13 18 21 23 24];24064;3
[39 44 47 49 50];24064;3
[ 0  5  8 10 11];24064;3
[29 30 34 36 37];24070;3
[16 17 21 23 24];24070;3
[42 43 47 49 50];24070;3
[ 3  4  8 10 11];24070;3
[ 2  4  8 10 11];24071;3
[28 30 34 36 37];24071;3
[41 43 47 49 50];24071;3
[15 17 21 23 24];24071;3
[40 43 47 49 50];24072;3
[27 30 34 36 37];24072;3
[ 1  4  8 10 11];24072;3
[14 17 21 23 24];24072;3
[ 0  4  8 10 11];24073;3
[26 30 34 36 37];24073;3
[13 17 21 23 24];24073;3
[39 43 47 49 50];24073;3
[15 16 21 23 24];24080;3
[28 29 34 36 37];24080;3
[41 42 47 49 50];24080;3
[ 2  3  8 10 11];24080;3
[ 1  3  8 10 11];24081;3
[40 42 47 49 50];24081;3
[14 16 21 23 24];24081;3
[27 29 34 36 37];24081;3
[39 42 47 49 50];24082;3
[ 0  3  8 10 11];24082;3
[26 29 34 36 37];24082;3
[13 16 21 23 24];24082;3
[40 41 47 49 50];24090;3
[27 28 34 36 37];24090;3
[ 1  2  8 10 11];24090;3
[14 15 21 23 24];24090;3
[13 15 21 23 24];24091;3
[39 41 47 49 50];24091;3
[ 0  2  8 10 11];24091;3
[26 28 34 36 37];24091;3
[39 40 47 49 50];24100;3
[13 14 21 23 24];24100;3
[ 0  1  8 10 11];24100;3
[26 27 34 36 37];24100;3
[ 5  6  7 10 11];24150;3
[31 32 33 36 37];24150;3
[18 19 20 23 24];24150;3
[44 45 46 49 50];24150;3
[17 19 20 23 24];24151;3
[30 32 33 36 37];24151;3
[43 45 46 49 50];24151;3
[ 4  6  7 10 11];24151;3
[ 3  6  7 10 11];24152;3
[16 19 20 23 24];24152;3
[42 45 46 49 50];24152;3
[29 32 33 36 37];24152;3
[ 2  6  7 10 11];24153;3
[15 19 20 23 24];24153;3
[41 45 46 49 50];24153;3
[28 32 33 36 37];24153;3
[40 45 46 49 50];24154;3
[27 32 33 36 37];24154;3
[14 19 20 23 24];24154;3
[ 1  6  7 10 11];24154;3
[26 32 33 36 37];24155;3
[39 45 46 49 50];24155;3
[ 0  6  7 10 11];24155;3
[13 19 20 23 24];24155;3
[43 44 46 49 50];24160;3
[30 31 33 36 37];24160;3
[ 4  5  7 10 11];24160;3
[17 18 20 23 24];24160;3
[42 44 46 49 50];24161;3
[ 3  5  7 10 11];24161;3
[16 18 20 23 24];24161;3
[29 31 33 36 37];24161;3
[15 18 20 23 24];24162;3
[28 31 33 36 37];24162;3
[ 2  5  7 10 11];24162;3
[41 44 46 49 50];24162;3
[14 18 20 23 24];24163;3
[40 44 46 49 50];24163;3
[27 31 33 36 37];24163;3
[ 1  5  7 10 11];24163;3
[13 18 20 23 24];24164;3
[39 44 46 49 50];24164;3
[ 0  5  7 10 11];24164;3
[26 31 33 36 37];24164;3
[42 43 46 49 50];24170;3
[29 30 33 36 37];24170;3
[16 17 20 23 24];24170;3
[ 3  4  7 10 11];24170;3
[15 17 20 23 24];24171;3
[ 2  4  7 10 11];24171;3
[28 30 33 36 37];24171;3
[41 43 46 49 50];24171;3
[27 30 33 36 37];24172;3
[14 17 20 23 24];24172;3
[ 1  4  7 10 11];24172;3
[40 43 46 49 50];24172;3
[13 17 20 23 24];24173;3
[26 30 33 36 37];24173;3
[39 43 46 49 50];24173;3
[ 0  4  7 10 11];24173;3
[ 2  3  7 10 11];24180;3
[15 16 20 23 24];24180;3
[41 42 46 49 50];24180;3
[28 29 33 36 37];24180;3
[ 1  3  7 10 11];24181;3
[40 42 46 49 50];24181;3
[14 16 20 23 24];24181;3
[27 29 33 36 37];24181;3
[13 16 20 23 24];24182;3
[26 29 33 36 37];24182;3
[ 0  3  7 10 11];24182;3
[39 42 46 49 50];24182;3
[40 41 46 49 50];24190;3
[ 1  2  7 10 11];24190;3
[27 28 33 36 37];24190;3
[14 15 20 23 24];24190;3
[ 0  2  7 10 11];24191;3
[39 41 46 49 50];24191;3
[26 28 33 36 37];24191;3
[13 15 20 23 24];24191;3
[13 14 20 23 24];24200;3
[39 40 46 49 50];24200;3
[26 27 33 36 37];24200;3
[ 0  1  7 10 11];24200;3
[30 31 32 36 37];24260;3
[43 44 45 49 50];24260;3
[ 4  5  6 10 11];24260;3
[17 18 19 23 24];24260;3
[ 3  5  6 10 11];24261;3
[42 44 45 49 50];24261;3
[16 18 19 23 24];24261;3
[29 31 32 36 37];24261;3
[41 44 45 49 50];24262;3
[ 2  5  6 10 11];24262;3
[28 31 32 36 37];24262;3
[15 18 19 23 24];24262;3
[ 1  5  6 10 11];24263;3
[14 18 19 23 24];24263;3
[27 31 32 36 37];24263;3
[40 44 45 49 50];24263;3
[ 0  5  6 10 11];24264;3
[39 44 45 49 50];24264;3
[13 18 19 23 24];24264;3
[26 31 32 36 37];24264;3
[16 17 19 23 24];24270;3
[29 30 32 36 37];24270;3
[42 43 45 49 50];24270;3
[ 3  4  6 10 11];24270;3
[ 2  4  6 10 11];24271;3
[15 17 19 23 24];24271;3
[28 30 32 36 37];24271;3
[41 43 45 49 50];24271;3
[40 43 45 49 50];24272;3
[14 17 19 23 24];24272;3
[27 30 32 36 37];24272;3
[ 1  4  6 10 11];24272;3
[ 0  4  6 10 11];24273;3
[13 17 19 23 24];24273;3
[39 43 45 49 50];24273;3
[26 30 32 36 37];24273;3
[15 16 19 23 24];24280;3
[41 42 45 49 50];24280;3
[ 2  3  6 10 11];24280;3
[28 29 32 36 37];24280;3
[27 29 32 36 37];24281;3
[40 42 45 49 50];24281;3
[14 16 19 23 24];24281;3
[ 1  3  6 10 11];24281;3
[13 16 19 23 24];24282;3
[26 29 32 36 37];24282;3
[ 0  3  6 10 11];24282;3
[39 42 45 49 50];24282;3
[27 28 32 36 37];24290;3
[14 15 19 23 24];24290;3
[40 41 45 49 50];24290;3
[ 1  2  6 10 11];24290;3
[26 28 32 36 37];24291;3
[ 0  2  6 10 11];24291;3
[39 41 45 49 50];24291;3
[13 15 19 23 24];24291;3
[13 14 19 23 24];24300;3
[39 40 45 49 50];24300;3
[26 27 32 36 37];24300;3
[ 0  1  6 10 11];24300;3
[29 30 31 36 37];24370;3
[42 43 44 49 50];24370;3
[ 3  4  5 10 11];24370;3
[16 17 18 23 24];24370;3
[28 30 31 36 37];24371;3
[ 2  4  5 10 11];24371;3
[41 43 44 49 50];24371;3
[15 17 18 23 24];24371;3
[14 17 18 23 24];24372;3
[ 1  4  5 10 11];24372;3
[40 43 44 49 50];24372;3
[27 30 31 36 37];24372;3
[39 43 44 49 50];24373;3
[26 30 31 36 37];24373;3
[ 0  4  5 10 11];24373;3
[13 17 18 23 24];24373;3
[28 29 31 36 37];24380;3
[15 16 18 23 24];24380;3
[41 42 44 49 50];24380;3
[ 2  3  5 10 11];24380;3
[40 42 44 49 50];24381;3
[ 1  3  5 10 11];24381;3
[27 29 31 36 37];24381;3
[14 16 18 23 24];24381;3
[26 29 31 36 37];24382;3
[13 16 18 23 24];24382;3
[39 42 44 49 50];24382;3
[ 0  3  5 10 11];24382;3
[27 28 31 36 37];24390;3
[14 15 18 23 24];24390;3
[ 1  2  5 10 11];24390;3
[40 41 44 49 50];24390;3
[26 28 31 36 37];24391;3
[39 41 44 49 50];24391;3
[13 15 18 23 24];24391;3
[ 0  2  5 10 11];24391;3
[39 40 44 49 50];24400;3
[13 14 18 23 24];24400;3
[ 0  1  5 10 11];24400;3
[26 27 31 36 37];24400;3
[ 2  3  4 10 11];24480;3
[15 16 17 23 24];24480;3
[28 29 30 36 37];24480;3
[41 42 43 49 50];24480;3
[40 42 43 49 50];24481;3
[27 29 30 36 37];24481;3
[ 1  3  4 10 11];24481;3
[14 16 17 23 24];24481;3
[13 16 17 23 24];24482;3
[ 0  3  4 10 11];24482;3
[26 29 30 36 37];24482;3
[39 42 43 49 50];24482;3
[14 15 17 23 24];24490;3
[27 28 30 36 37];24490;3
[ 1  2  4 10 11];24490;3
[40 41 43 49 50];24490;3
[39 41 43 49 50];24491;3
[13 15 17 23 24];24491;3
[ 0  2  4 10 11];24491;3
[26 28 30 36 37];24491;3
[39 40 43 49 50];24500;3
[ 0  1  4 10 11];24500;3
[13 14 17 23 24];24500;3
[26 27 30 36 37];24500;3
[14 15 16 23 24];24590;3
[27 28 29 36 37];24590;3
[40 41 42 49 50];24590;3
[ 1  2  3 10 11];24590;3
[ 0  2  3 10 11];24591;3
[26 28 29 36 37];24591;3
[13 15 16 23 24];24591;3
[39 41 42 49 50];24591;3
[39 40 42 49 50];24600;3
[26 27 29 36 37];24600;3
[13 14 16 23 24];24600;3
[ 0  1  3 10 11];24600;3
[ 0  1  2 10 11];24700;3
[39 40 41 49 50];24700;3
[26 27 28 36 37];24700;3
[13 14 15 23 24];24700;3
[32 33 34 35 37];25371;3
[19 20 21 22 24];25371;3
[ 6  7  8  9 11];25371;3
[45 46 47 48 50];25371;3
[18 20 21 22 24];25372;3
[ 5  7  8  9 11];25372;3
[31 33 34 35 37];25372;3
[44 46 47 48 50];25372;3
[17 20 21 22 24];25373;3
[ 4  7  8  9 11];25373;3
[30 33 34 35 37];25373;3
[43 46 47 48 50];25373;3
[16 20 21 22 24];25374;3
[42 46 47 48 50];25374;3
[29 33 34 35 37];25374;3
[ 3  7  8  9 11];25374;3
[ 2  7  8  9 11];25375;3
[15 20 21 22 24];25375;3
[28 33 34 35 37];25375;3
[41 46 47 48 50];25375;3
[14 20 21 22 24];25376;3
[27 33 34 35 37];25376;3
[ 1  7  8  9 11];25376;3
[40 46 47 48 50];25376;3
[13 20 21 22 24];25377;3
[26 33 34 35 37];25377;3
[39 46 47 48 50];25377;3
[ 0  7  8  9 11];25377;3
[44 45 47 48 50];25381;3
[18 19 21 22 24];25381;3
[31 32 34 35 37];25381;3
[ 5  6  8  9 11];25381;3
[ 4  6  8  9 11];25382;3
[30 32 34 35 37];25382;3
[17 19 21 22 24];25382;3
[43 45 47 48 50];25382;3
[42 45 47 48 50];25383;3
[16 19 21 22 24];25383;3
[ 3  6  8  9 11];25383;3
[29 32 34 35 37];25383;3
[28 32 34 35 37];25384;3
[41 45 47 48 50];25384;3
[ 2  6  8  9 11];25384;3
[15 19 21 22 24];25384;3
[40 45 47 48 50];25385;3
[14 19 21 22 24];25385;3
[ 1  6  8  9 11];25385;3
[27 32 34 35 37];25385;3
[26 32 34 35 37];25386;3
[39 45 47 48 50];25386;3
[ 0  6  8  9 11];25386;3
[13 19 21 22 24];25386;3
[43 44 47 48 50];25391;3
[ 4  5  8  9 11];25391;3
[30 31 34 35 37];25391;3
[17 18 21 22 24];25391;3
[42 44 47 48 50];25392;3
[29 31 34 35 37];25392;3
[16 18 21 22 24];25392;3
[ 3  5  8  9 11];25392;3
[41 44 47 48 50];25393;3
[ 2  5  8  9 11];25393;3
[28 31 34 35 37];25393;3
[15 18 21 22 24];25393;3
[14 18 21 22 24];25394;3
[27 31 34 35 37];25394;3
[ 1  5  8  9 11];25394;3
[40 44 47 48 50];25394;3
[39 44 47 48 50];25395;3
[ 0  5  8  9 11];25395;3
[26 31 34 35 37];25395;3
[13 18 21 22 24];25395;3
[16 17 21 22 24];25401;3
[29 30 34 35 37];25401;3
[42 43 47 48 50];25401;3
[ 3  4  8  9 11];25401;3
[41 43 47 48 50];25402;3
[ 2  4  8  9 11];25402;3
[15 17 21 22 24];25402;3
[28 30 34 35 37];25402;3
[40 43 47 48 50];25403;3
[14 17 21 22 24];25403;3
[ 1  4  8  9 11];25403;3
[27 30 34 35 37];25403;3
[26 30 34 35 37];25404;3
[39 43 47 48 50];25404;3
[13 17 21 22 24];25404;3
[ 0  4  8  9 11];25404;3
[28 29 34 35 37];25411;3
[15 16 21 22 24];25411;3
[ 2  3  8  9 11];25411;3
[41 42 47 48 50];25411;3
[ 1  3  8  9 11];25412;3
[14 16 21 22 24];25412;3
[40 42 47 48 50];25412;3
[27 29 34 35 37];25412;3
[13 16 21 22 24];25413;3
[39 42 47 48 50];25413;3
[ 0  3  8  9 11];25413;3
[26 29 34 35 37];25413;3
[27 28 34 35 37];25421;3
[14 15 21 22 24];25421;3
[40 41 47 48 50];25421;3
[ 1  2  8  9 11];25421;3
[ 0  2  8  9 11];25422;3
[13 15 21 22 24];25422;3
[39 41 47 48 50];25422;3
[26 28 34 35 37];25422;3
[ 0  1  8  9 11];25431;3
[13 14 21 22 24];25431;3
[39 40 47 48 50];25431;3
[26 27 34 35 37];25431;3
[18 19 20 22 24];25481;3
[31 32 33 35 37];25481;3
[44 45 46 48 50];25481;3
[ 5  6  7  9 11];25481;3
[30 32 33 35 37];25482;3
[17 19 20 22 24];25482;3
[43 45 46 48 50];25482;3
[ 4  6  7  9 11];25482;3
[42 45 46 48 50];25483;3
[ 3  6  7  9 11];25483;3
[16 19 20 22 24];25483;3
[29 32 33 35 37];25483;3
[15 19 20 22 24];25484;3
[ 2  6  7  9 11];25484;3
[41 45 46 48 50];25484;3
[28 32 33 35 37];25484;3
[40 45 46 48 50];25485;3
[ 1  6  7  9 11];25485;3
[14 19 20 22 24];25485;3
[27 32 33 35 37];25485;3
[26 32 33 35 37];25486;3
[13 19 20 22 24];25486;3
[ 0  6  7  9 11];25486;3
[39 45 46 48 50];25486;3
[30 31 33 35 37];25491;3
[43 44 46 48 50];25491;3
[17 18 20 22 24];25491;3
[ 4  5  7  9 11];25491;3
[ 3  5  7  9 11];25492;3
[16 18 20 22 24];25492;3
[42 44 46 48 50];25492;3
[29 31 33 35 37];25492;3
[28 31 33 35 37];25493;3
[15 18 20 22 24];25493;3
[41 44 46 48 50];25493;3
[ 2  5  7  9 11];25493;3
[27 31 33 35 37];25494;3
[ 1  5  7  9 11];25494;3
[40 44 46 48 50];25494;3
[14 18 20 22 24];25494;3
[13 18 20 22 24];25495;3
[39 44 46 48 50];25495;3
[26 31 33 35 37];25495;3
[ 0  5  7  9 11];25495;3
[29 30 33 35 37];25501;3
[ 3  4  7  9 11];25501;3
[16 17 20 22 24];25501;3
[42 43 46 48 50];25501;3
[28 30 33 35 37];25502;3
[ 2  4  7  9 11];25502;3
[15 17 20 22 24];25502;3
[41 43 46 48 50];25502;3
[14 17 20 22 24];25503;3
[40 43 46 48 50];25503;3
[27 30 33 35 37];25503;3
[ 1  4  7  9 11];25503;3
[26 30 33 35 37];25504;3
[39 43 46 48 50];25504;3
[ 0  4  7  9 11];25504;3
[13 17 20 22 24];25504;3
[28 29 33 35 37];25511;3
[41 42 46 48 50];25511;3
[15 16 20 22 24];25511;3
[ 2  3  7  9 11];25511;3
[14 16 20 22 24];25512;3
[ 1  3  7  9 11];25512;3
[40 42 46 48 50];25512;3
[27 29 33 35 37];25512;3
[26 29 33 35 37];25513;3
[39 42 46 48 50];25513;3
[ 0  3  7  9 11];25513;3
[13 16 20 22 24];25513;3
[40 41 46 48 50];25521;3
[ 1  2  7  9 11];25521;3
[27 28 33 35 37];25521;3
[14 15 20 22 24];25521;3
[26 28 33 35 37];25522;3
[13 15 20 22 24];25522;3
[ 0  2  7  9 11];25522;3
[39 41 46 48 50];25522;3
[13 14 20 22 24];25531;3
[39 40 46 48 50];25531;3
[26 27 33 35 37];25531;3
[ 0  1  7  9 11];25531;3
[43 44 45 48 50];25591;3
[17 18 19 22 24];25591;3
[ 4  5  6  9 11];25591;3
[30 31 32 35 37];25591;3
[16 18 19 22 24];25592;3
[29 31 32 35 37];25592;3
[42 44 45 48 50];25592;3
[ 3  5  6  9 11];25592;3
[28 31 32 35 37];25593;3
[15 18 19 22 24];25593;3
[41 44 45 48 50];25593;3
[ 2  5  6  9 11];25593;3
[14 18 19 22 24];25594;3
[27 31 32 35 37];25594;3
[40 44 45 48 50];25594;3
[ 1  5  6  9 11];25594;3
[13 18 19 22 24];25595;3
[26 31 32 35 37];25595;3
[39 44 45 48 50];25595;3
[ 0  5  6  9 11];25595;3
[ 3  4  6  9 11];25601;3
[29 30 32 35 37];25601;3
[16 17 19 22 24];25601;3
[42 43 45 48 50];25601;3
[ 2  4  6  9 11];25602;3
[41 43 45 48 50];25602;3
[15 17 19 22 24];25602;3
[28 30 32 35 37];25602;3
[27 30 32 35 37];25603;3
[ 1  4  6  9 11];25603;3
[14 17 19 22 24];25603;3
[40 43 45 48 50];25603;3
[ 0  4  6  9 11];25604;3
[26 30 32 35 37];25604;3
[13 17 19 22 24];25604;3
[39 43 45 48 50];25604;3
[15 16 19 22 24];25611;3
[28 29 32 35 37];25611;3
[ 2  3  6  9 11];25611;3
[41 42 45 48 50];25611;3
[27 29 32 35 37];25612;3
[40 42 45 48 50];25612;3
[14 16 19 22 24];25612;3
[ 1  3  6  9 11];25612;3
[13 16 19 22 24];25613;3
[ 0  3  6  9 11];25613;3
[39 42 45 48 50];25613;3
[26 29 32 35 37];25613;3
[14 15 19 22 24];25621;3
[ 1  2  6  9 11];25621;3
[27 28 32 35 37];25621;3
[40 41 45 48 50];25621;3
[26 28 32 35 37];25622;3
[ 0  2  6  9 11];25622;3
[13 15 19 22 24];25622;3
[39 41 45 48 50];25622;3
[ 0  1  6  9 11];25631;3
[39 40 45 48 50];25631;3
[13 14 19 22 24];25631;3
[26 27 32 35 37];25631;3
[16 17 18 22 24];25701;3
[29 30 31 35 37];25701;3
[42 43 44 48 50];25701;3
[ 3  4  5  9 11];25701;3
[41 43 44 48 50];25702;3
[ 2  4  5  9 11];25702;3
[28 30 31 35 37];25702;3
[15 17 18 22 24];25702;3
[ 1  4  5  9 11];25703;3
[27 30 31 35 37];25703;3
[40 43 44 48 50];25703;3
[14 17 18 22 24];25703;3
[26 30 31 35 37];25704;3
[39 43 44 48 50];25704;3
[ 0  4  5  9 11];25704;3
[13 17 18 22 24];25704;3
[28 29 31 35 37];25711;3
[15 16 18 22 24];25711;3
[41 42 44 48 50];25711;3
[ 2  3  5  9 11];25711;3
[14 16 18 22 24];25712;3
[27 29 31 35 37];25712;3
[ 1  3  5  9 11];25712;3
[40 42 44 48 50];25712;3
[26 29 31 35 37];25713;3
[ 0  3  5  9 11];25713;3
[39 42 44 48 50];25713;3
[13 16 18 22 24];25713;3
[ 1  2  5  9 11];25721;3
[40 41 44 48 50];25721;3
[27 28 31 35 37];25721;3
[14 15 18 22 24];25721;3
[26 28 31 35 37];25722;3
[ 0  2  5  9 11];25722;3
[13 15 18 22 24];25722;3
[39 41 44 48 50];25722;3
[ 0  1  5  9 11];25731;3
[13 14 18 22 24];25731;3
[39 40 44 48 50];25731;3
[26 27 31 35 37];25731;3
[41 42 43 48 50];25811;3
[28 29 30 35 37];25811;3
[15 16 17 22 24];25811;3
[ 2  3  4  9 11];25811;3
[ 1  3  4  9 11];25812;3
[14 16 17 22 24];25812;3
[27 29 30 35 37];25812;3
[40 42 43 48 50];25812;3
[39 42 43 48 50];25813;3
[26 29 30 35 37];25813;3
[13 16 17 22 24];25813;3
[ 0  3  4  9 11];25813;3
[27 28 30 35 37];25821;3
[40 41 43 48 50];25821;3
[ 1  2  4  9 11];25821;3
[14 15 17 22 24];25821;3
[ 0  2  4  9 11];25822;3
[13 15 17 22 24];25822;3
[26 28 30 35 37];25822;3
[39 41 43 48 50];25822;3
[39 40 43 48 50];25831;3
[13 14 17 22 24];25831;3
[ 0  1  4  9 11];25831;3
[26 27 30 35 37];25831;3
[ 1  2  3  9 11];25921;3
[40 41 42 48 50];25921;3
[27 28 29 35 37];25921;3
[14 15 16 22 24];25921;3
[13 15 16 22 24];25922;3
[ 0  2  3  9 11];25922;3
[39 41 42 48 50];25922;3
[26 28 29 35 37];25922;3
[26 27 29 35 37];25931;3
[39 40 42 48 50];25931;3
[13 14 16 22 24];25931;3
[ 0  1  3  9 11];25931;3
[39 40 41 48 50];26031;3
[ 0  1  2  9 11];26031;3
[26 27 28 35 37];26031;3
[13 14 15 22 24];26031;3
[31 32 33 34 37];26812;3
[ 5  6  7  8 11];26812;3
[44 45 46 47 50];26812;3
[18 19 20 21 24];26812;3
[30 32 33 34 37];26813;3
[43 45 46 47 50];26813;3
[ 4  6  7  8 11];26813;3
[17 19 20 21 24];26813;3
[29 32 33 34 37];26814;3
[ 3  6  7  8 11];26814;3
[16 19 20 21 24];26814;3
[42 45 46 47 50];26814;3
[ 2  6  7  8 11];26815;3
[15 19 20 21 24];26815;3
[41 45 46 47 50];26815;3
[28 32 33 34 37];26815;3
[14 19 20 21 24];26816;3
[27 32 33 34 37];26816;3
[40 45 46 47 50];26816;3
[ 1  6  7  8 11];26816;3
[ 0  6  7  8 11];26817;3
[26 32 33 34 37];26817;3
[13 19 20 21 24];26817;3
[39 45 46 47 50];26817;3
[ 4  5  7  8 11];26822;3
[43 44 46 47 50];26822;3
[17 18 20 21 24];26822;3
[30 31 33 34 37];26822;3
[ 3  5  7  8 11];26823;3
[29 31 33 34 37];26823;3
[42 44 46 47 50];26823;3
[16 18 20 21 24];26823;3
[41 44 46 47 50];26824;3
[15 18 20 21 24];26824;3
[ 2  5  7  8 11];26824;3
[28 31 33 34 37];26824;3
[ 1  5  7  8 11];26825;3
[40 44 46 47 50];26825;3
[27 31 33 34 37];26825;3
[14 18 20 21 24];26825;3
[13 18 20 21 24];26826;3
[39 44 46 47 50];26826;3
[26 31 33 34 37];26826;3
[ 0  5  7  8 11];26826;3
[16 17 20 21 24];26832;3
[ 3  4  7  8 11];26832;3
[42 43 46 47 50];26832;3
[29 30 33 34 37];26832;3
[ 2  4  7  8 11];26833;3
[28 30 33 34 37];26833;3
[41 43 46 47 50];26833;3
[15 17 20 21 24];26833;3
[14 17 20 21 24];26834;3
[ 1  4  7  8 11];26834;3
[27 30 33 34 37];26834;3
[40 43 46 47 50];26834;3
[13 17 20 21 24];26835;3
[39 43 46 47 50];26835;3
[ 0  4  7  8 11];26835;3
[26 30 33 34 37];26835;3
[ 2  3  7  8 11];26842;3
[15 16 20 21 24];26842;3
[28 29 33 34 37];26842;3
[41 42 46 47 50];26842;3
[27 29 33 34 37];26843;3
[40 42 46 47 50];26843;3
[14 16 20 21 24];26843;3
[ 1  3  7  8 11];26843;3
[26 29 33 34 37];26844;3
[ 0  3  7  8 11];26844;3
[13 16 20 21 24];26844;3
[39 42 46 47 50];26844;3
[ 1  2  7  8 11];26852;3
[27 28 33 34 37];26852;3
[14 15 20 21 24];26852;3
[40 41 46 47 50];26852;3
[ 0  2  7  8 11];26853;3
[39 41 46 47 50];26853;3
[26 28 33 34 37];26853;3
[13 15 20 21 24];26853;3
[ 0  1  7  8 11];26862;3
[39 40 46 47 50];26862;3
[26 27 33 34 37];26862;3
[13 14 20 21 24];26862;3
[43 44 45 47 50];26922;3
[30 31 32 34 37];26922;3
[17 18 19 21 24];26922;3
[ 4  5  6  8 11];26922;3
[ 3  5  6  8 11];26923;3
[42 44 45 47 50];26923;3
[16 18 19 21 24];26923;3
[29 31 32 34 37];26923;3
[41 44 45 47 50];26924;3
[15 18 19 21 24];26924;3
[28 31 32 34 37];26924;3
[ 2  5  6  8 11];26924;3
[14 18 19 21 24];26925;3
[27 31 32 34 37];26925;3
[ 1  5  6  8 11];26925;3
[40 44 45 47 50];26925;3
[13 18 19 21 24];26926;3
[26 31 32 34 37];26926;3
[39 44 45 47 50];26926;3
[ 0  5  6  8 11];26926;3
[ 3  4  6  8 11];26932;3
[42 43 45 47 50];26932;3
[16 17 19 21 24];26932;3
[29 30 32 34 37];26932;3
[41 43 45 47 50];26933;3
[28 30 32 34 37];26933;3
[15 17 19 21 24];26933;3
[ 2  4  6  8 11];26933;3
[14 17 19 21 24];26934;3
[ 1  4  6  8 11];26934;3
[40 43 45 47 50];26934;3
[27 30 32 34 37];26934;3
[13 17 19 21 24];26935;3
[39 43 45 47 50];26935;3
[26 30 32 34 37];26935;3
[ 0  4  6  8 11];26935;3
[15 16 19 21 24];26942;3
[ 2  3  6  8 11];26942;3
[41 42 45 47 50];26942;3
[28 29 32 34 37];26942;3
[27 29 32 34 37];26943;3
[14 16 19 21 24];26943;3
[ 1  3  6  8 11];26943;3
[40 42 45 47 50];26943;3
[ 0  3  6  8 11];26944;3
[26 29 32 34 37];26944;3
[39 42 45 47 50];26944;3
[13 16 19 21 24];26944;3
[27 28 32 34 37];26952;3
[14 15 19 21 24];26952;3
[40 41 45 47 50];26952;3
[ 1  2  6  8 11];26952;3
[39 41 45 47 50];26953;3
[26 28 32 34 37];26953;3
[ 0  2  6  8 11];26953;3
[13 15 19 21 24];26953;3
[39 40 45 47 50];26962;3
[26 27 32 34 37];26962;3
[ 0  1  6  8 11];26962;3
[13 14 19 21 24];26962;3
[ 3  4  5  8 11];27032;3
[29 30 31 34 37];27032;3
[42 43 44 47 50];27032;3
